interaction_id,user_id,reel_id,timestamp,session_id,watch_seconds,watch_percentage,liked,saved,shared,replayed,skipped,followed_creator
INT014456,U000351,RL001510,2025-02-15T02:06:18,SESS001929,23.2,34.1,0,0,0,0,0,0
INT014457,U000351,RL004070,2025-02-15T02:07:09,SESS001929,33.1,46.0,0,0,0,0,0,0
INT014458,U000351,RL004018,2025-02-15T02:07:55,SESS001929,29.2,41.7,0,0,0,0,0,0
INT014459,U000351,RL004093,2025-02-15T02:08:04,SESS001929,3.3,36.5,0,0,0,0,0,0
INT014460,U000351,RL000761,2025-11-23T03:35:50,SESS001930,25.8,51.6,0,0,0,0,0,0
INT014461,U000351,RL001241,2025-11-23T03:36:17,SESS001930,17.7,26.1,0,0,0,0,0,0
INT014462,U000351,RL004809,2025-11-23T03:36:23,SESS001930,4.9,15.3,0,0,0,0,1,0
INT014463,U000351,RL003376,2025-11-23T03:37:01,SESS001930,36.4,43.4,0,0,0,0,0,0
INT014464,U000351,RL000841,2025-11-23T03:37:50,SESS001930,35.9,42.7,0,0,0,0,0,0
INT014465,U000351,RL001921,2025-11-23T03:38:23,SESS001930,24.1,37.7,0,0,0,0,0,0
INT014466,U000351,CAND000690,2025-11-23T03:38:40,SESS001930,8.2,48.3,0,0,0,0,0,0
INT014467,U000351,RL002739,2025-11-23T03:39:08,SESS001930,15.4,19.5,0,0,0,0,1,0
INT014468,U000351,RL003823,2025-11-23T03:39:56,SESS001930,35.7,39.7,0,0,0,0,0,0
INT014469,U000351,CAND000572,2025-11-23T03:40:46,SESS001930,34.1,48.8,0,0,0,0,0,0
INT014470,U000351,RL004914,2025-11-23T03:41:25,SESS001930,20.8,51.9,0,0,0,0,0,0
INT014471,U000351,RL004589,2025-01-04T11:06:16,SESS001931,10.1,40.2,0,0,0,0,0,0
INT014472,U000351,RL004730,2025-01-04T11:06:55,SESS001931,34.3,42.3,0,0,0,0,0,0
INT014473,U000351,RL002478,2025-01-04T11:07:41,SESS001931,42.0,76.3,1,0,0,0,0,0
INT014474,U000351,RL002312,2025-01-04T11:08:26,SESS001931,42.9,49.4,0,0,0,0,0,0
INT014475,U000351,RL004684,2025-01-04T11:09:05,SESS001931,33.0,38.9,0,0,0,0,0,0
INT014476,U000351,CAND000743,2025-01-04T11:09:46,SESS001931,28.9,36.5,0,0,0,0,0,0
INT014477,U000351,CAND000467,2025-04-17T04:52:13,SESS001932,17.4,49.8,0,0,0,0,0,0
INT014478,U000351,RL004295,2025-04-17T04:52:52,SESS001932,21.5,27.6,0,0,0,0,0,0
INT014479,U000351,RL003000,2025-04-17T04:53:59,SESS001932,53.1,68.1,0,0,0,0,0,0
INT014480,U000351,RL003815,2025-04-17T04:54:09,SESS001932,5.9,8.6,0,0,0,0,1,0
INT014481,U000351,RL002646,2025-04-17T04:55:01,SESS001932,32.7,42.0,0,0,0,0,0,0
INT014482,U000351,RL001233,2025-04-17T04:55:37,SESS001932,23.5,41.2,0,0,0,0,0,0
INT014483,U000351,RL001145,2025-04-17T04:55:57,SESS001932,3.8,35.0,0,0,0,0,0,0
INT014484,U000351,RL003712,2025-04-17T04:56:13,SESS001932,11.7,30.8,0,0,0,0,0,0
INT014485,U000351,RL000700,2025-04-17T04:57:03,SESS001932,40.2,55.0,0,0,0,0,0,0
INT014486,U000351,RL004381,2025-04-17T04:57:17,SESS001932,9.2,45.8,0,0,0,0,0,0
INT014487,U000351,RL002855,2025-04-17T04:57:31,SESS001932,3.7,33.2,0,0,0,0,0,0
INT014488,U000352,RL002588,2025-11-04T17:20:42,SESS001933,25.5,44.0,0,0,0,0,0,0
INT014489,U000352,RL002024,2025-11-04T17:20:57,SESS001933,9.3,44.3,0,0,0,0,0,0
INT014490,U000352,RL002471,2025-11-04T17:21:32,SESS001933,29.4,33.0,0,0,0,0,0,0
INT014491,U000352,RL001872,2025-11-04T17:22:22,SESS001933,45.5,61.5,0,0,0,0,0,0
INT014492,U000352,RL000773,2025-11-04T17:23:01,SESS001933,26.5,44.9,0,0,0,0,0,0
INT014493,U000352,RL001062,2025-11-04T17:23:14,SESS001933,8.4,15.0,0,0,0,0,1,0
INT014494,U000352,RL001611,2025-11-04T17:24:02,SESS001933,35.3,90.6,0,0,0,1,0,0
INT014495,U000352,RL003315,2025-02-22T19:41:40,SESS001934,12.3,49.0,0,0,0,0,0,0
INT014496,U000352,RL004446,2025-02-22T19:42:33,SESS001934,51.4,59.1,0,0,0,0,0,0
INT014497,U000352,RL000849,2025-02-22T19:43:01,SESS001934,16.5,39.2,0,0,0,0,0,0
INT014498,U000352,RL001235,2025-02-22T19:43:40,SESS001934,19.0,47.4,0,0,0,0,0,0
INT014499,U000352,RL000477,2025-02-22T19:43:55,SESS001934,11.7,30.1,0,0,0,0,0,0
INT014500,U000352,RL004742,2025-02-22T19:44:33,SESS001934,22.8,78.6,0,0,0,0,0,0
INT014501,U000352,RL002651,2025-02-22T19:44:57,SESS001934,6.6,36.7,0,0,0,0,0,0
INT014502,U000352,CAND000027,2025-03-10T18:50:59,SESS001935,29.4,32.7,0,0,0,0,0,0
INT014503,U000352,CAND000361,2025-03-10T18:51:26,SESS001935,10.2,36.4,0,0,0,0,0,0
INT014504,U000352,RL002050,2025-03-10T18:51:53,SESS001935,22.0,38.5,0,0,0,0,0,0
INT014505,U000352,RL004125,2025-03-10T18:52:41,SESS001935,39.2,46.2,0,0,0,0,0,0
INT014506,U000352,RL004003,2025-03-10T18:53:12,SESS001935,22.4,42.3,0,0,0,0,0,0
INT014507,U000352,RL004743,2025-03-10T18:53:50,SESS001935,24.6,32.0,0,0,0,0,0,0
INT014508,U000352,RL003537,2025-03-10T18:54:15,SESS001935,20.5,46.6,0,0,0,0,0,0
INT014509,U000352,RL002591,2025-03-10T18:54:35,SESS001935,11.9,59.5,0,0,0,0,0,0
INT014510,U000352,RL002642,2025-03-10T18:55:02,SESS001935,23.4,27.8,0,0,0,0,0,0
INT014511,U000352,RL003070,2025-03-10T18:55:42,SESS001935,23.5,81.2,1,0,0,0,0,0
INT014512,U000352,RL004603,2025-03-10T18:55:58,SESS001935,2.5,16.4,0,0,0,0,1,0
INT014513,U000352,RL002755,2025-01-04T09:11:21,SESS001936,8.1,47.9,0,0,0,0,0,0
INT014514,U000352,RL003805,2025-01-04T09:12:08,SESS001936,29.2,34.8,0,0,0,0,0,0
INT014515,U000352,RL000087,2025-01-04T09:12:22,SESS001936,11.0,55.2,0,0,0,0,0,0
INT014516,U000352,RL001714,2025-01-04T09:12:43,SESS001936,7.8,43.2,0,0,0,0,0,0
INT014517,U000352,RL001521,2025-01-04T09:13:14,SESS001936,15.9,21.5,0,0,0,0,1,0
INT014518,U000352,CAND000395,2025-01-04T09:13:29,SESS001936,6.6,50.7,0,0,0,0,0,0
INT014519,U000352,CAND000508,2025-01-04T09:14:09,SESS001936,22.7,58.2,0,0,0,0,0,0
INT014520,U000352,RL003518,2025-01-04T09:14:35,SESS001936,12.3,49.3,0,0,0,0,0,0
INT014521,U000352,RL000747,2025-01-04T09:15:11,SESS001936,22.3,34.9,0,0,0,0,0,0
INT014522,U000352,RL003369,2025-03-28T01:07:05,SESS001937,17.9,68.7,0,0,0,0,0,0
INT014523,U000352,RL004900,2025-03-28T01:07:40,SESS001937,30.8,85.6,1,1,1,0,0,0
INT014524,U000352,CAND000690,2025-03-28T01:07:51,SESS001937,4.3,25.6,0,0,0,0,0,0
INT014525,U000352,RL001062,2025-03-28T01:08:38,SESS001937,36.1,64.5,0,0,0,0,0,0
INT014526,U000352,RL004311,2025-03-28T01:09:32,SESS001937,36.7,59.1,0,0,0,0,0,0
INT014527,U000352,RL000346,2025-04-25T07:50:28,SESS001938,27.3,56.9,0,0,0,0,0,0
INT014528,U000352,RL003065,2025-04-25T07:50:46,SESS001938,8.7,22.3,0,0,0,0,1,0
INT014529,U000352,RL001859,2025-04-25T07:51:17,SESS001938,13.1,43.5,0,0,0,0,0,0
INT014530,U000352,RL002753,2025-04-25T07:52:18,SESS001938,49.4,66.8,0,0,0,0,0,0
INT014531,U000352,RL001994,2025-04-25T07:52:36,SESS001938,5.2,25.9,0,0,0,0,0,0
INT014532,U000352,CAND000545,2025-04-25T07:53:07,SESS001938,16.1,50.2,0,0,0,0,0,0
INT014533,U000352,RL003461,2025-04-25T07:53:44,SESS001938,20.3,30.8,0,0,0,0,0,0
INT014534,U000353,RL004583,2025-05-21T08:39:12,SESS001939,41.6,65.0,0,0,0,0,0,0
INT014535,U000353,RL003707,2025-05-21T08:39:44,SESS001939,28.2,68.9,0,0,0,0,0,0
INT014536,U000353,RL002191,2025-05-21T08:40:06,SESS001939,18.8,49.4,0,0,0,0,0,0
INT014537,U000353,CAND000505,2025-05-21T08:40:45,SESS001939,31.7,41.6,0,0,0,0,0,0
INT014538,U000353,RL003113,2025-05-21T08:41:00,SESS001939,7.6,39.8,0,0,0,0,0,0
INT014539,U000353,RL002067,2025-05-21T08:41:39,SESS001939,23.6,39.3,0,0,0,0,0,0
INT014540,U000353,RL000588,2025-06-19T04:34:03,SESS001940,3.8,42.5,0,0,0,0,0,0
INT014541,U000353,RL000855,2025-06-19T04:34:29,SESS001940,17.8,48.0,0,0,0,0,0,0
INT014542,U000353,CAND000522,2025-06-19T04:34:58,SESS001940,26.2,56.9,0,0,0,0,0,0
INT014543,U000353,RL003777,2025-06-19T04:35:25,SESS001940,8.8,35.3,0,0,0,0,0,0
INT014544,U000353,CAND000137,2025-06-19T04:35:35,SESS001940,8.4,56.2,0,0,0,0,0,0
INT014545,U000353,RL003044,2025-06-19T04:36:32,SESS001940,54.5,83.9,1,0,0,0,0,0
INT014546,U000353,RL003022,2025-06-19T04:37:06,SESS001940,25.4,54.0,0,0,0,0,0,0
INT014547,U000353,RL003813,2025-06-19T04:37:45,SESS001940,27.7,67.5,0,0,0,0,0,0
INT014548,U000353,CAND000587,2025-06-19T04:38:03,SESS001940,3.7,16.1,0,0,0,0,1,0
INT014549,U000353,RL002145,2025-06-19T04:38:44,SESS001940,33.4,48.4,0,0,0,0,0,0
INT014550,U000353,RL001045,2025-06-19T04:39:05,SESS001940,18.8,45.8,0,0,0,0,0,0
INT014551,U000353,RL000555,2025-06-19T04:39:51,SESS001940,29.3,61.1,0,0,0,0,0,0
INT014552,U000353,RL001225,2025-03-15T06:48:47,SESS001941,27.9,66.4,0,0,0,0,0,0
INT014553,U000353,RL002521,2025-03-15T06:49:14,SESS001941,19.3,47.0,0,0,0,0,0,0
INT014554,U000353,RL003614,2025-03-15T06:49:34,SESS001941,16.0,31.4,0,0,0,0,0,0
INT014555,U000353,RL003322,2025-03-15T06:49:57,SESS001941,10.5,39.0,0,0,0,0,0,0
INT014556,U000353,RL003062,2025-03-15T06:50:08,SESS001941,2.7,15.0,0,0,0,0,1,0
INT014557,U000353,RL001302,2025-03-15T06:50:53,SESS001941,25.9,40.5,0,0,0,0,0,0
INT014558,U000353,RL002622,2025-03-15T06:51:12,SESS001941,13.7,33.5,0,0,0,0,0,0
INT014559,U000353,RL001548,2025-03-15T06:52:04,SESS001941,47.4,66.7,0,0,0,0,0,0
INT014560,U000353,RL004147,2025-03-15T06:53:08,SESS001941,59.0,72.0,1,0,0,0,0,0
INT014561,U000353,RL003486,2025-03-15T06:54:26,SESS001941,62.2,77.8,0,0,0,0,0,0
INT014562,U000353,RL001599,2025-03-15T06:54:54,SESS001941,19.5,25.6,0,0,0,0,0,0
INT014563,U000353,RL000142,2025-03-15T06:55:28,SESS001941,18.0,39.2,0,0,0,0,0,0
INT014564,U000353,CAND000481,2025-02-14T07:37:42,SESS001942,20.9,27.1,0,0,0,0,0,0
INT014565,U000353,RL003766,2025-02-14T07:38:16,SESS001942,25.9,63.3,0,0,0,0,0,0
INT014566,U000353,RL002355,2025-02-14T07:38:51,SESS001942,21.9,48.7,0,0,0,0,0,0
INT014567,U000353,RL004348,2025-02-14T07:39:49,SESS001942,50.8,72.6,0,0,0,0,0,0
INT014568,U000353,CAND000270,2025-02-14T07:40:44,SESS001942,48.0,56.5,0,0,0,0,0,0
INT014569,U000353,RL004273,2025-02-14T07:41:31,SESS001942,28.1,62.4,0,0,0,0,0,0
INT014570,U000353,CAND000690,2025-02-14T07:41:39,SESS001942,6.4,37.6,0,0,0,0,0,0
INT014571,U000353,RL001171,2025-02-14T07:42:37,SESS001942,45.1,51.9,0,0,0,0,0,0
INT014572,U000354,RL001219,2025-05-15T13:37:46,SESS001943,8.1,26.1,0,0,0,0,0,0
INT014573,U000354,RL001408,2025-05-15T13:38:23,SESS001943,26.3,49.6,0,0,0,0,0,0
INT014574,U000354,RL001627,2025-05-15T13:39:03,SESS001943,31.8,37.8,0,0,0,0,0,0
INT014575,U000354,RL004153,2025-05-15T13:39:36,SESS001943,24.6,48.2,0,0,0,0,0,0
INT014576,U000354,RL002563,2025-05-15T13:40:20,SESS001943,28.4,37.4,0,0,0,0,0,0
INT014577,U000354,RL000948,2025-05-15T13:41:18,SESS001943,38.8,43.1,0,0,0,0,0,0
INT014578,U000354,RL002048,2025-05-15T13:42:22,SESS001943,50.4,61.5,0,0,0,0,0,0
INT014579,U000354,RL001207,2025-05-15T13:42:41,SESS001943,13.0,38.3,0,0,0,0,0,0
INT014580,U000354,RL004407,2025-05-15T13:43:34,SESS001943,35.0,44.3,0,0,0,0,0,0
INT014581,U000354,RL004982,2025-05-15T13:44:14,SESS001943,23.5,44.3,0,0,0,0,0,0
INT014582,U000354,RL001390,2025-09-30T13:34:12,SESS001944,30.1,46.3,0,0,0,0,0,0
INT014583,U000354,CAND000372,2025-09-30T13:34:35,SESS001944,17.0,44.8,0,0,0,0,0,0
INT014584,U000354,RL003929,2025-09-30T13:34:51,SESS001944,10.9,72.8,0,0,0,0,0,0
INT014585,U000354,CAND000353,2025-09-30T13:35:26,SESS001944,27.7,38.5,0,0,0,0,0,0
INT014586,U000354,RL003959,2025-02-10T14:49:30,SESS001945,21.7,54.1,0,0,0,0,0,0
INT014587,U000354,RL004420,2025-02-10T14:49:55,SESS001945,21.7,38.0,0,0,0,0,0,0
INT014588,U000354,RL004014,2025-02-10T14:50:14,SESS001945,17.3,55.9,0,0,0,0,0,0
INT014589,U000354,RL003829,2025-02-10T14:51:07,SESS001945,36.9,45.0,0,0,0,0,0,0
INT014590,U000354,RL003300,2025-02-10T14:51:43,SESS001945,26.7,34.7,0,0,0,0,0,0
INT014591,U000354,CAND000008,2025-02-10T14:52:19,SESS001945,24.6,53.6,0,0,0,0,0,0
INT014592,U000354,RL004754,2025-02-10T14:53:04,SESS001945,34.9,39.2,0,0,0,0,0,0
INT014593,U000354,CAND000583,2025-02-10T14:53:44,SESS001945,35.0,39.3,0,0,0,0,0,0
INT014594,U000354,RL000432,2025-02-10T14:53:59,SESS001945,4.9,53.9,0,0,0,0,0,0
INT014595,U000354,RL001011,2025-08-08T01:24:38,SESS001946,3.0,29.9,0,0,0,0,0,0
INT014596,U000354,CAND000703,2025-08-08T01:25:09,SESS001946,25.7,36.1,0,0,0,0,0,0
INT014597,U000354,RL003624,2025-08-08T01:25:54,SESS001946,25.2,81.2,0,0,0,0,0,0
INT014598,U000354,CAND000675,2025-08-08T01:26:45,SESS001946,44.6,60.3,0,0,0,0,0,0
INT014599,U000354,RL002407,2025-08-08T01:27:20,SESS001946,32.5,63.7,0,0,0,0,0,0
INT014600,U000354,RL003530,2025-08-08T01:27:43,SESS001946,19.3,26.8,0,0,0,0,0,0
INT014601,U000354,RL001761,2025-08-08T01:28:44,SESS001946,47.0,54.0,0,0,0,0,0,0
INT014602,U000354,CAND000652,2025-08-08T01:29:28,SESS001946,31.7,36.0,0,0,0,0,0,0
INT014603,U000354,RL003126,2025-10-28T02:16:48,SESS001947,18.1,45.2,0,0,0,0,0,0
INT014604,U000354,RL000633,2025-10-28T02:17:23,SESS001947,21.6,61.7,0,0,0,0,0,0
INT014605,U000354,RL000117,2025-10-28T02:17:41,SESS001947,12.7,63.3,0,0,0,0,0,0
INT014606,U000354,RL002661,2025-10-28T02:18:57,SESS001947,57.6,69.4,0,0,0,0,0,0
INT014607,U000354,CAND000644,2025-10-28T02:19:44,SESS001947,38.0,66.8,0,0,0,0,0,0
INT014608,U000354,RL001878,2025-06-24T04:24:11,SESS001948,27.6,34.1,0,0,0,0,0,0
INT014609,U000354,RL004228,2025-06-24T04:24:24,SESS001948,10.1,23.4,0,0,0,0,1,0
INT014610,U000354,RL002141,2025-06-24T04:24:48,SESS001948,9.8,23.4,0,0,0,0,1,0
INT014611,U000354,RL003804,2025-06-24T04:24:55,SESS001948,3.3,36.4,0,0,0,0,0,0
INT014612,U000354,RL003039,2025-06-24T04:26:00,SESS001948,46.2,52.5,0,0,0,0,0,0
INT014613,U000354,RL004291,2025-06-24T04:26:11,SESS001948,5.8,8.0,0,0,0,0,1,0
INT014614,U000354,RL001283,2025-02-24T03:13:35,SESS001949,20.0,46.5,0,0,0,0,0,0
INT014615,U000354,CAND000567,2025-02-24T03:14:10,SESS001949,27.7,74.7,0,0,0,0,0,0
INT014616,U000354,CAND000514,2025-02-24T03:14:28,SESS001949,13.8,57.5,0,0,0,0,0,0
INT014617,U000354,RL001040,2025-02-24T03:14:31,SESS001949,0.0,0,0,0,0,0,1,0
INT014618,U000354,RL002668,2025-02-24T03:14:46,SESS001949,5.3,40.6,0,0,0,0,0,0
INT014619,U000354,RL001464,2025-02-24T03:15:01,SESS001949,4.7,31.5,0,0,0,0,0,0
INT014620,U000354,RL004188,2025-02-24T03:15:32,SESS001949,25.0,49.0,0,0,0,0,0,0
INT014621,U000354,RL001251,2025-02-24T03:15:52,SESS001949,11.0,15.0,0,0,0,0,1,0
INT014622,U000354,CAND000152,2025-02-24T03:16:19,SESS001949,8.6,48.0,0,0,0,0,0,0
INT014623,U000354,RL000992,2025-02-24T03:17:16,SESS001949,48.8,72.9,1,0,0,0,0,0
INT014624,U000354,RL002688,2025-02-24T03:17:40,SESS001949,19.9,22.9,0,0,0,0,1,0
INT014625,U000354,RL000295,2025-07-20T05:28:44,SESS001950,4.0,33.7,0,0,0,0,0,0
INT014626,U000354,RL003953,2025-07-20T05:29:07,SESS001950,12.4,38.8,0,0,0,0,0,0
INT014627,U000354,RL002730,2025-07-20T05:29:52,SESS001950,30.3,41.5,0,0,0,0,0,0
INT014628,U000354,CAND000238,2025-07-20T05:30:21,SESS001950,13.0,56.4,0,0,0,0,0,0
INT014629,U000354,RL004877,2025-07-20T05:30:34,SESS001950,6.3,34.8,0,0,0,0,0,0
INT014630,U000354,RL000266,2025-07-20T05:31:00,SESS001950,19.7,72.8,1,0,0,0,0,0
INT014631,U000354,RL001653,2025-07-20T05:31:30,SESS001950,19.7,37.9,0,0,0,0,0,0
INT014632,U000355,RL004331,2025-09-12T04:30:12,SESS001951,51.3,68.5,0,0,0,0,0,0
INT014633,U000355,RL003808,2025-09-12T04:30:26,SESS001951,10.3,33.3,0,0,0,0,0,0
INT014634,U000355,RL004684,2025-09-12T04:31:20,SESS001951,41.7,49.1,0,0,0,0,0,0
INT014635,U000355,RL000010,2025-09-12T04:32:12,SESS001951,34.2,44.4,0,0,0,0,0,0
INT014636,U000355,RL000826,2025-09-12T04:32:34,SESS001951,8.7,51.2,0,0,0,0,0,0
INT014637,U000355,RL004076,2025-09-12T04:33:40,SESS001951,46.5,58.2,0,0,0,0,0,0
INT014638,U000355,RL000842,2025-09-12T04:34:33,SESS001951,42.6,71.0,1,0,0,0,0,0
INT014639,U000355,RL002375,2025-09-12T04:35:32,SESS001951,40.9,61.9,0,0,0,0,0,0
INT014640,U000355,RL001582,2025-09-12T04:35:47,SESS001951,10.0,27.7,0,0,0,0,0,0
INT014641,U000355,RL004416,2025-09-12T04:36:06,SESS001951,13.2,53.0,0,0,0,0,0,0
INT014642,U000355,RL002821,2025-09-12T04:36:10,SESS001951,2.9,23.8,0,0,0,0,1,0
INT014643,U000355,RL004917,2025-09-12T04:36:47,SESS001951,26.8,50.5,0,0,0,0,0,0
INT014644,U000355,RL004529,2025-02-04T01:24:29,SESS001952,33.7,51.0,0,0,0,0,0,0
INT014645,U000355,RL000145,2025-02-04T01:25:21,SESS001952,43.2,53.9,0,0,0,0,0,0
INT014646,U000355,RL004774,2025-02-04T01:26:19,SESS001952,42.0,50.6,0,0,0,0,0,0
INT014647,U000355,RL004789,2025-02-04T01:26:43,SESS001952,16.2,28.9,0,0,0,0,0,0
INT014648,U000355,RL001989,2025-02-04T01:27:21,SESS001952,24.7,44.8,0,0,0,0,0,0
INT014649,U000355,RL003874,2025-02-04T01:27:33,SESS001952,7.4,43.6,0,0,0,0,0,0
INT014650,U000355,RL003055,2025-02-04T01:27:58,SESS001952,6.0,33.5,0,0,0,0,0,0
INT014651,U000355,CAND000426,2025-02-04T01:28:40,SESS001952,39.4,53.3,0,0,0,0,0,0
INT014652,U000355,RL004440,2025-02-04T01:29:05,SESS001952,19.7,42.8,0,0,0,0,0,0
INT014653,U000355,RL004257,2025-02-04T01:29:45,SESS001952,34.7,70.9,0,0,0,0,0,0
INT014654,U000355,RL002717,2025-02-04T01:29:53,SESS001952,6.2,26.8,0,0,0,0,0,0
INT014655,U000355,RL002951,2025-02-04T01:30:29,SESS001952,28.9,51.6,0,0,0,0,0,0
INT014656,U000355,RL001473,2025-03-13T00:56:42,SESS001953,23.7,87.7,0,0,0,0,0,0
INT014657,U000355,RL000852,2025-03-13T00:57:22,SESS001953,20.4,36.5,0,0,0,0,0,0
INT014658,U000355,RL000350,2025-03-13T00:58:28,SESS001953,60.2,73.5,1,0,0,0,0,0
INT014659,U000355,RL001739,2025-03-13T00:58:43,SESS001953,0.0,0,0,0,0,0,1,0
INT014660,U000355,CAND000478,2025-03-13T00:59:11,SESS001953,15.5,22.8,0,0,0,0,1,0
INT014661,U000355,RL000766,2025-03-13T00:59:39,SESS001953,21.4,57.8,0,0,0,0,0,0
INT014662,U000355,RL004250,2025-05-06T19:30:57,SESS001954,18.6,30.6,0,0,0,0,0,0
INT014663,U000355,RL003637,2025-05-06T19:31:41,SESS001954,27.8,50.5,0,0,0,0,0,0
INT014664,U000355,CAND000564,2025-05-06T19:31:58,SESS001954,8.9,49.2,0,0,0,0,0,0
INT014665,U000355,RL000564,2025-10-16T18:54:50,SESS001955,29.4,57.7,0,0,0,0,0,0
INT014666,U000355,RL003138,2025-10-16T18:55:27,SESS001955,30.4,44.1,0,0,0,0,0,0
INT014667,U000355,RL004157,2025-10-16T18:55:59,SESS001955,26.0,46.5,0,0,0,0,0,0
INT014668,U000355,RL003701,2025-10-16T18:56:42,SESS001955,23.3,31.9,0,0,0,0,0,0
INT014669,U000355,RL001668,2025-10-16T18:57:35,SESS001955,40.5,72.4,1,0,0,0,0,0
INT014670,U000355,RL000324,2025-10-16T18:58:19,SESS001955,27.9,33.6,0,0,0,0,0,0
INT014671,U000355,RL001052,2025-10-16T18:59:15,SESS001955,43.7,58.2,0,0,0,0,0,0
INT014672,U000355,CAND000228,2025-05-04T09:28:48,SESS001956,36.4,66.2,0,0,0,0,0,0
INT014673,U000355,RL001270,2025-05-04T09:29:07,SESS001956,6.9,68.7,0,0,0,0,0,0
INT014674,U000355,RL000904,2025-05-04T09:29:49,SESS001956,30.5,53.6,0,0,0,0,0,0
INT014675,U000355,RL003026,2025-05-04T09:30:37,SESS001956,35.5,61.2,0,0,0,0,0,0
INT014676,U000355,RL004737,2025-05-04T09:31:04,SESS001956,25.6,53.4,0,0,0,0,0,0
INT014677,U000355,RL003712,2025-05-04T09:31:46,SESS001956,23.9,62.9,0,0,0,0,0,0
INT014678,U000355,RL004244,2025-05-04T09:32:08,SESS001956,8.0,28.6,0,0,0,0,0,0
INT014679,U000355,RL001951,2025-05-04T09:32:55,SESS001956,39.1,52.8,0,0,0,0,0,0
INT014680,U000355,RL003633,2025-11-06T20:25:22,SESS001957,10.2,19.6,0,0,0,0,1,0
INT014681,U000355,CAND000079,2025-11-06T20:25:51,SESS001957,9.4,67.1,0,0,0,0,0,0
INT014682,U000355,RL003181,2025-11-06T20:26:04,SESS001957,5.9,59.1,0,0,0,0,0,0
INT014683,U000355,CAND000057,2025-11-06T20:26:30,SESS001957,8.1,33.7,0,0,0,0,0,0
INT014684,U000355,RL002354,2025-11-06T20:26:43,SESS001957,8.0,28.4,0,0,0,0,0,0
INT014685,U000355,RL000532,2025-11-06T20:27:48,SESS001957,57.1,67.2,0,0,0,0,0,0
INT014686,U000355,RL000665,2025-11-06T20:28:29,SESS001957,23.5,35.5,0,0,0,0,0,0
INT014687,U000355,RL001696,2025-11-06T20:29:24,SESS001957,53.0,59.6,0,0,0,0,0,0
INT014688,U000355,RL004888,2025-11-06T20:29:43,SESS001957,12.4,37.6,0,0,0,0,0,0
INT014689,U000356,RL004716,2025-06-28T11:14:06,SESS001958,4.8,31.8,0,0,0,0,0,0
INT014690,U000356,RL001634,2025-06-28T11:14:29,SESS001958,19.0,44.3,0,0,0,0,0,0
INT014691,U000356,RL001229,2025-06-28T11:15:00,SESS001958,20.0,41.6,0,0,0,0,0,0
INT014692,U000356,RL000357,2025-06-28T11:16:07,SESS001958,48.5,60.7,0,0,0,0,0,0
INT014693,U000356,RL000145,2025-06-28T11:16:58,SESS001958,41.0,51.3,0,0,0,0,0,0
INT014694,U000356,RL002890,2025-06-28T11:17:08,SESS001958,3.2,32.0,0,0,0,0,0,0
INT014695,U000356,RL001974,2025-06-28T11:17:20,SESS001958,6.6,31.6,0,0,0,0,0,0
INT014696,U000356,RL000953,2025-08-15T14:18:22,SESS001959,5.7,57.4,0,0,0,0,0,0
INT014697,U000356,RL004736,2025-08-15T14:18:39,SESS001959,15.2,34.6,0,0,0,0,0,0
INT014698,U000356,RL000993,2025-08-15T14:19:20,SESS001959,24.6,31.1,0,0,0,0,0,0
INT014699,U000356,RL001238,2025-08-15T14:19:46,SESS001959,6.6,50.7,0,0,0,0,0,0
INT014700,U000356,RL001697,2025-07-02T19:36:56,SESS001960,35.4,52.9,0,0,0,0,0,0
INT014701,U000356,RL002200,2025-07-02T19:37:29,SESS001960,13.4,34.3,0,0,0,0,0,0
INT014702,U000356,RL003922,2025-07-02T19:37:46,SESS001960,8.8,27.6,0,0,0,0,0,0
INT014703,U000356,RL001841,2025-07-02T19:38:11,SESS001960,18.5,46.3,0,0,0,0,0,0
INT014704,U000356,RL003368,2025-07-02T19:38:32,SESS001960,15.7,41.4,0,0,0,0,0,0
INT014705,U000356,RL002212,2025-07-02T19:38:52,SESS001960,14.1,31.3,0,0,0,0,0,0
INT014706,U000356,RL003363,2025-07-02T19:39:26,SESS001960,15.6,42.1,0,0,0,0,0,0
INT014707,U000356,RL001126,2025-07-02T19:39:53,SESS001960,25.6,32.8,0,0,0,0,0,0
INT014708,U000356,RL002866,2025-07-02T19:40:17,SESS001960,21.1,70.2,1,0,0,0,0,0
INT014709,U000356,CAND000492,2025-07-02T19:40:52,SESS001960,28.2,42.7,0,0,0,0,0,0
INT014710,U000356,RL004034,2025-07-02T19:41:33,SESS001960,34.5,53.9,0,0,0,0,0,0
INT014711,U000356,RL002856,2025-11-28T09:38:08,SESS001961,26.0,38.3,0,0,0,0,0,0
INT014712,U000356,CAND000789,2025-11-28T09:39:00,SESS001961,32.6,65.2,0,0,0,0,0,0
INT014713,U000356,RL001205,2025-11-28T09:39:25,SESS001961,8.6,40.9,0,0,0,0,0,0
INT014714,U000356,RL003370,2025-11-28T09:39:50,SESS001961,14.6,50.2,0,0,0,0,0,0
INT014715,U000356,RL004459,2025-11-28T09:40:53,SESS001961,44.0,59.4,0,0,0,0,0,0
INT014716,U000356,RL000974,2025-11-28T09:41:13,SESS001961,6.9,40.5,0,0,0,0,0,0
INT014717,U000356,RL001723,2025-11-28T09:41:43,SESS001961,12.9,34.0,0,0,0,0,0,0
