session_id,user_id,session_theme,start_time,end_time,reel_count,total_watch_seconds
SESS001617,U000294,cybersecurity,2025-05-02T11:10:13,2025-05-02T11:13:14,5,136.6
SESS001618,U000295,mixed_scroll,2025-05-24T07:12:28,2025-05-24T07:17:57,11,218.5
SESS001619,U000295,backend_cloud,2025-02-14T10:39:08,2025-02-14T10:42:16,7,125.4
SESS001620,U000295,entertainment_heavy,2025-10-06T06:27:17,2025-10-06T06:35:01,11,342.7
SESS001621,U000295,gaming_hardware,2025-07-21T09:30:12,2025-07-21T09:34:45,10,152.8
SESS001622,U000295,gaming_hardware,2025-11-27T00:31:48,2025-11-27T00:35:17,5,142.3
SESS001623,U000296,backend_cloud,2025-10-09T18:03:49,2025-10-09T18:09:55,11,238.2
SESS001624,U000296,entertainment_heavy,2025-03-13T13:51:40,2025-03-13T13:53:17,4,59.4
SESS001625,U000296,backend_cloud,2025-07-27T20:41:05,2025-07-27T20:45:12,8,165.4
SESS001626,U000297,ai_python,2025-07-21T22:30:12,2025-07-21T22:34:24,7,180.9
SESS001627,U000297,mixed_scroll,2025-11-20T06:50:25,2025-11-20T06:52:31,4,75.1
SESS001628,U000297,backend_cloud,2025-09-16T16:39:08,2025-09-16T16:42:11,7,115.5
SESS001629,U000298,backend_cloud,2025-10-04T15:14:49,2025-10-04T15:19:51,9,186.6
SESS001630,U000298,mixed_scroll,2025-09-01T12:20:32,2025-09-01T12:23:46,4,131.3
SESS001631,U000298,gaming_hardware,2025-11-24T05:48:24,2025-11-24T05:53:18,8,200.5
SESS001632,U000298,mixed_scroll,2025-08-22T19:18:16,2025-08-22T19:21:11,5,125.9
SESS001633,U000298,cybersecurity,2025-10-05T05:52:33,2025-10-05T05:54:20,3,58.1
SESS001634,U000298,ai_python,2025-05-06T11:50:47,2025-05-06T11:56:01,10,206.2
SESS001635,U000298,entertainment_heavy,2025-11-04T09:07:03,2025-11-04T09:09:12,3,92.6
SESS001636,U000298,dsa_java_interview,2025-10-20T21:22:27,2025-10-20T21:26:45,10,147.2
SESS001637,U000299,ai_python,2025-09-13T13:01:33,2025-09-13T13:07:21,10,265.6
SESS001638,U000299,dsa_java_interview,2025-05-06T12:13:11,2025-05-06T12:14:34,4,33.3
SESS001639,U000299,entertainment_heavy,2025-10-15T00:44:23,2025-10-15T00:49:49,11,195.5
SESS001640,U000299,ai_python,2025-08-31T10:48:47,2025-08-31T10:52:39,8,112.2
SESS001641,U000299,cybersecurity,2025-07-10T20:17:08,2025-07-10T20:20:05,5,119.8
SESS001642,U000299,backend_cloud,2025-10-19T10:52:34,2025-10-19T10:54:34,3,89.5
SESS001643,U000299,ai_python,2025-06-18T07:42:26,2025-06-18T07:48:08,10,228.2
SESS001644,U000299,ai_python,2025-02-25T22:24:43,2025-02-25T22:30:43,11,247.4
SESS001645,U000300,backend_cloud,2025-02-07T04:22:28,2025-02-07T04:24:48,5,97.8
SESS001646,U000300,backend_cloud,2025-04-20T16:46:21,2025-04-20T16:49:45,5,161.1
SESS001647,U000300,entertainment_heavy,2025-03-26T23:23:37,2025-03-26T23:28:03,6,178.5
SESS001648,U000301,entertainment_heavy,2025-06-22T08:08:53,2025-06-22T08:16:01,12,316.5
SESS001649,U000301,backend_cloud,2025-07-19T00:09:39,2025-07-19T00:11:51,4,92.3
SESS001650,U000301,ai_python,2025-02-09T08:49:03,2025-02-09T08:54:51,11,247.7
SESS001651,U000302,ai_python,2025-01-30T21:45:14,2025-01-30T21:50:03,11,203.2
SESS001652,U000302,gaming_hardware,2025-10-01T18:21:45,2025-10-01T18:24:57,6,141.6
SESS001653,U000302,gaming_hardware,2025-02-10T04:21:27,2025-02-10T04:25:45,8,186.1
SESS001654,U000302,entertainment_heavy,2025-06-08T21:52:40,2025-06-08T21:57:43,11,209.5
SESS001655,U000302,gaming_hardware,2025-10-21T12:11:13,2025-10-21T12:14:36,7,107.5
SESS001656,U000302,ai_python,2025-04-13T03:37:01,2025-04-13T03:41:50,9,206.7
SESS001657,U000302,dsa_java_interview,2025-09-12T22:29:49,2025-09-12T22:31:29,3,71.8
SESS001658,U000302,dsa_java_interview,2025-03-13T11:03:33,2025-03-13T11:07:17,7,117.6
SESS001659,U000303,gaming_hardware,2025-02-22T18:45:27,2025-02-22T18:50:10,9,167.9
SESS001660,U000303,backend_cloud,2025-10-11T13:04:53,2025-10-11T13:08:21,7,148.9
SESS001661,U000303,cybersecurity,2025-06-27T10:59:22,2025-06-27T11:04:08,11,179.8
SESS001662,U000303,backend_cloud,2025-05-22T09:00:01,2025-05-22T09:03:55,8,155.9
SESS001663,U000304,gaming_hardware,2025-09-19T04:38:16,2025-09-19T04:41:29,5,154.5
SESS001664,U000304,entertainment_heavy,2025-05-24T13:40:32,2025-05-24T13:41:38,3,37.2
SESS001665,U000304,entertainment_heavy,2025-07-23T11:09:02,2025-07-23T11:11:13,4,85.2
SESS001666,U000304,ai_python,2025-02-26T02:30:32,2025-02-26T02:32:44,5,59.8
SESS001667,U000304,gaming_hardware,2025-04-17T06:53:54,2025-04-17T07:01:03,12,281.4
SESS001668,U000304,mixed_scroll,2025-09-11T03:02:22,2025-09-11T03:03:59,3,61.3
SESS001669,U000304,ai_python,2025-03-18T17:07:32,2025-03-18T17:12:05,7,169.9
SESS001670,U000305,gaming_hardware,2025-02-05T08:19:54,2025-02-05T08:26:36,12,271.9
SESS001671,U000305,ai_python,2025-11-03T00:13:33,2025-11-03T00:17:16,5,173.3
SESS001672,U000305,dsa_java_interview,2025-07-27T01:07:38,2025-07-27T01:11:02,6,142.6
SESS001673,U000305,backend_cloud,2025-09-01T23:07:07,2025-09-01T23:08:33,3,44.4
SESS001674,U000306,mixed_scroll,2025-09-24T20:56:24,2025-09-24T20:59:25,5,108.3
SESS001675,U000306,entertainment_heavy,2025-10-29T09:31:59,2025-10-29T09:35:16,9,108.7
SESS001676,U000306,entertainment_heavy,2025-09-23T22:44:16,2025-09-23T22:46:37,4,92.6
SESS001677,U000306,dsa_java_interview,2025-07-11T07:29:49,2025-07-11T07:34:30,10,173.0
SESS001678,U000306,mixed_scroll,2025-11-28T08:20:30,2025-11-28T08:22:35,4,63.5
SESS001679,U000307,ai_python,2025-09-27T06:20:42,2025-09-27T06:24:31,6,166.4
SESS001680,U000307,dsa_java_interview,2025-10-08T10:08:24,2025-10-08T10:12:02,8,115.0
SESS001681,U000307,backend_cloud,2025-01-29T01:00:21,2025-01-29T01:05:59,11,230.8
SESS001682,U000307,gaming_hardware,2025-04-01T14:31:36,2025-04-01T14:36:04,6,212.6
SESS001683,U000307,mixed_scroll,2025-04-20T19:12:12,2025-04-20T19:18:59,11,279.8
SESS001684,U000307,dsa_java_interview,2025-11-04T19:25:34,2025-11-04T19:30:28,9,192.7
SESS001685,U000307,entertainment_heavy,2025-10-03T15:31:44,2025-10-03T15:35:39,7,182.7
SESS001686,U000308,dsa_java_interview,2025-04-01T06:36:26,2025-04-01T06:41:24,9,173.2
SESS001687,U000308,backend_cloud,2025-02-15T19:25:01,2025-02-15T19:26:37,4,66.0
SESS001688,U000308,cybersecurity,2025-08-18T14:45:57,2025-08-18T14:50:51,11,186.2
SESS001689,U000308,gaming_hardware,2025-06-27T21:18:41,2025-06-27T21:19:44,4,48.8
SESS001690,U000309,entertainment_heavy,2025-08-12T13:41:36,2025-08-12T13:44:07,6,79.7
SESS001691,U000309,dsa_java_interview,2025-11-04T20:48:23,2025-11-04T20:53:32,8,200.3
SESS001692,U000309,cybersecurity,2025-06-04T12:31:15,2025-06-04T12:36:35,7,216.2
SESS001693,U000310,mixed_scroll,2025-02-21T11:25:23,2025-02-21T11:32:43,12,315.5
SESS001694,U000310,backend_cloud,2025-03-05T18:01:06,2025-03-05T18:07:41,8,290.1
SESS001695,U000310,cybersecurity,2025-05-15T12:28:38,2025-05-15T12:34:57,8,262.2
SESS001696,U000310,cybersecurity,2025-03-08T03:25:07,2025-03-08T03:32:17,11,314.8
SESS001697,U000311,entertainment_heavy,2025-09-09T20:29:21,2025-09-09T20:33:23,10,140.8
SESS001698,U000311,cybersecurity,2025-01-18T12:52:17,2025-01-18T12:57:15,7,235.9
SESS001699,U000311,dsa_java_interview,2025-03-14T08:35:55,2025-03-14T08:40:46,9,195.7
SESS001700,U000312,backend_cloud,2025-07-18T10:45:58,2025-07-18T10:51:49,12,207.9
SESS001701,U000312,gaming_hardware,2025-06-06T03:24:03,2025-06-06T03:28:46,9,184.8
SESS001702,U000312,backend_cloud,2025-11-18T05:09:17,2025-11-18T05:13:49,9,170.8
SESS001703,U000312,mixed_scroll,2025-01-13T08:01:21,2025-01-13T08:07:50,12,282.9
SESS001704,U000312,backend_cloud,2025-03-06T14:35:37,2025-03-06T14:37:21,3,66.5
SESS001705,U000313,dsa_java_interview,2025-09-06T13:02:58,2025-09-06T13:07:07,8,173.7
SESS001706,U000313,ai_python,2025-02-27T01:11:47,2025-02-27T01:18:17,12,280.1
SESS001707,U000313,ai_python,2025-05-28T04:38:46,2025-05-28T04:45:30,10,286.8
SESS001708,U000313,backend_cloud,2025-07-31T21:26:48,2025-07-31T21:33:24,11,258.2
SESS001709,U000313,backend_cloud,2025-07-07T21:37:53,2025-07-07T21:43:10,12,214.2
SESS001710,U000313,cybersecurity,2025-09-15T00:18:47,2025-09-15T00:20:44,4,76.1
SESS001711,U000313,ai_python,2025-08-22T02:41:12,2025-08-22T02:45:19,10,147.6
SESS001712,U000314,dsa_java_interview,2025-04-14T16:53:59,2025-04-14T16:56:33,5,92.1
SESS001713,U000314,entertainment_heavy,2025-07-18T14:42:11,2025-07-18T14:46:18,8,159.4
SESS001714,U000314,dsa_java_interview,2025-06-09T16:06:14,2025-06-09T16:09:57,6,183.7
SESS001715,U000314,cybersecurity,2025-10-12T03:31:45,2025-10-12T03:40:10,12,394.0
SESS001716,U000314,dsa_java_interview,2025-11-08T14:25:03,2025-11-08T14:26:59,4,63.7
SESS001717,U000314,entertainment_heavy,2025-06-06T14:56:30,2025-06-06T15:00:52,10,185.4
SESS001718,U000314,backend_cloud,2025-03-01T07:51:14,2025-03-01T07:57:23,10,274.3
SESS001719,U000314,dsa_java_interview,2025-05-24T04:36:53,2025-05-24T04:43:42,10,304.7
SESS001720,U000315,cybersecurity,2025-03-16T12:45:42,2025-03-16T12:47:43,4,82.3
SESS001721,U000315,ai_python,2025-02-03T13:30:33,2025-02-03T13:34:18,6,155.4
SESS001722,U000315,entertainment_heavy,2025-11-25T18:52:28,2025-11-25T18:54:59,4,101.3
SESS001723,U000315,ai_python,2025-01-01T00:49:54,2025-01-01T00:54:45,7,229.2
SESS001724,U000315,backend_cloud,2025-01-31T23:17:35,2025-01-31T23:20:23,7,106.8
SESS001725,U000315,cybersecurity,2025-07-24T07:56:55,2025-07-24T07:59:54,7,124.2
SESS001726,U000315,entertainment_heavy,2025-02-07T21:14:06,2025-02-07T21:21:14,12,284.3
SESS001727,U000315,dsa_java_interview,2025-11-09T13:48:09,2025-11-09T13:50:17,4,88.9
SESS001728,U000316,gaming_hardware,2025-03-20T06:55:47,2025-03-20T07:00:48,7,230.9
SESS001729,U000316,ai_python,2025-09-18T01:58:34,2025-09-18T02:01:02,4,107.1
SESS001730,U000316,dsa_java_interview,2025-05-03T06:13:01,2025-05-03T06:18:50,11,227.3
SESS001731,U000316,ai_python,2025-10-19T08:46:22,2025-10-19T08:50:30,8,173.8
SESS001732,U000316,gaming_hardware,2025-01-04T23:28:42,2025-01-04T23:32:25,8,92.2
SESS001733,U000317,cybersecurity,2025-11-24T09:40:52,2025-11-24T09:44:47,8,154.2
SESS001734,U000317,cybersecurity,2025-03-22T16:47:48,2025-03-22T16:51:08,8,103.5
SESS001735,U000317,gaming_hardware,2025-08-11T18:39:21,2025-08-11T18:42:34,6,153.6
SESS001736,U000317,ai_python,2025-02-13T18:02:07,2025-02-13T18:05:09,5,108.9
SESS001737,U000317,entertainment_heavy,2025-06-03T02:42:31,2025-06-03T02:49:48,12,322.2
SESS001738,U000317,dsa_java_interview,2025-02-24T11:05:15,2025-02-24T11:07:41,4,75.6
SESS001739,U000318,ai_python,2025-02-18T16:18:07,2025-02-18T16:19:46,3,49.0
SESS001740,U000318,gaming_hardware,2025-11-15T00:59:42,2025-11-15T01:02:16,5,106.3
SESS001741,U000318,cybersecurity,2025-08-07T04:37:09,2025-08-07T04:39:08,5,74.9
SESS001742,U000318,dsa_java_interview,2025-05-02T10:58:23,2025-05-02T10:59:22,3,35.2
SESS001743,U000319,cybersecurity,2025-04-10T11:35:16,2025-04-10T11:39:15,9,156.0
SESS001744,U000319,dsa_java_interview,2025-10-07T02:41:56,2025-10-07T02:46:47,10,186.0
SESS001745,U000319,backend_cloud,2025-04-29T22:29:32,2025-04-29T22:32:45,7,145.2
SESS001746,U000319,ai_python,2025-11-15T00:03:32,2025-11-15T00:06:45,6,122.9
SESS001747,U000319,ai_python,2025-07-11T00:52:07,2025-07-11T00:54:41,7,82.6
SESS001748,U000319,entertainment_heavy,2025-08-24T18:40:26,2025-08-24T18:42:33,6,92.8
SESS001749,U000319,cybersecurity,2025-08-25T23:22:38,2025-08-25T23:26:58,8,174.0
SESS001750,U000320,dsa_java_interview,2025-10-19T00:21:16,2025-10-19T00:24:22,5,139.7
SESS001751,U000320,cybersecurity,2025-02-14T09:52:00,2025-02-14T09:53:41,5,35.3
SESS001752,U000320,dsa_java_interview,2025-10-30T21:24:02,2025-10-30T21:27:00,8,116.9
SESS001753,U000320,backend_cloud,2025-02-16T00:48:31,2025-02-16T00:54:08,11,219.2
SESS001754,U000321,dsa_java_interview,2025-01-20T12:49:02,2025-01-20T12:53:16,9,154.0
SESS001755,U000321,entertainment_heavy,2025-04-09T17:06:27,2025-04-09T17:08:54,5,92.8
SESS001756,U000321,backend_cloud,2025-10-04T14:05:18,2025-10-04T14:08:01,5,113.2
SESS001757,U000321,mixed_scroll,2025-07-31T12:29:15,2025-07-31T12:34:24,8,224.7
SESS001758,U000321,ai_python,2025-04-09T03:51:32,2025-04-09T03:53:40,4,89.7
SESS001759,U000322,ai_python,2025-08-05T13:15:30,2025-08-05T13:17:13,4,58.9
SESS001760,U000322,backend_cloud,2025-04-11T12:04:25,2025-04-11T12:10:30,12,247.5
SESS001761,U000322,mixed_scroll,2025-07-01T00:04:19,2025-07-01T00:07:32,8,113.0
SESS001762,U000322,ai_python,2025-03-05T06:48:22,2025-03-05T06:51:57,7,114.2
SESS001763,U000322,cybersecurity,2025-01-27T01:44:01,2025-01-27T01:50:49,12,305.3
SESS001764,U000322,dsa_java_interview,2025-03-04T12:51:57,2025-03-04T12:59:32,12,334.6
SESS001765,U000322,gaming_hardware,2025-09-12T21:23:24,2025-09-12T21:27:58,11,158.4
SESS001766,U000323,dsa_java_interview,2025-02-15T09:29:46,2025-02-15T09:33:05,8,101.2
SESS001767,U000323,cybersecurity,2025-07-11T22:35:52,2025-07-11T22:40:31,10,185.7
SESS001768,U000323,ai_python,2025-02-19T01:41:15,2025-02-19T01:44:37,7,104.1
SESS001769,U000323,ai_python,2025-11-30T02:08:38,2025-11-30T02:12:56,8,183.6
SESS001770,U000323,gaming_hardware,2025-05-11T13:05:42,2025-05-11T13:08:42,6,111.2
SESS001771,U000323,ai_python,2025-06-24T03:32:40,2025-06-24T03:34:11,3,60.1
SESS001772,U000324,cybersecurity,2025-05-13T22:51:18,2025-05-13T22:55:24,9,150.9
SESS001773,U000324,dsa_java_interview,2025-11-27T00:06:21,2025-11-27T00:13:25,12,319.4
SESS001774,U000324,dsa_java_interview,2025-02-15T04:26:41,2025-02-15T04:29:31,7,95.9
SESS001775,U000324,cybersecurity,2025-06-07T01:10:54,2025-06-07T01:12:16,3,58.6
SESS001776,U000324,ai_python,2025-04-12T15:03:48,2025-04-12T15:05:31,4,62.1
SESS001777,U000324,dsa_java_interview,2025-10-18T19:04:55,2025-10-18T19:06:45,5,75.5
SESS001778,U000325,backend_cloud,2025-03-10T04:59:07,2025-03-10T05:00:47,4,49.8
SESS001779,U000325,entertainment_heavy,2025-09-21T13:41:41,2025-09-21T13:45:47,10,176.3
SESS001780,U000325,backend_cloud,2025-05-08T03:43:08,2025-05-08T03:46:54,9,133.3
SESS001781,U000325,backend_cloud,2025-06-25T21:54:00,2025-06-25T21:56:35,5,112.4
SESS001782,U000325,ai_python,2025-02-02T16:26:37,2025-02-02T16:28:43,3,91.2
SESS001783,U000325,entertainment_heavy,2025-06-20T05:38:31,2025-06-20T05:40:12,4,62.2
SESS001784,U000325,backend_cloud,2025-02-15T02:39:18,2025-02-15T02:44:24,12,180.4
SESS001785,U000326,entertainment_heavy,2025-07-04T20:27:09,2025-07-04T20:32:47,9,255.5
SESS001786,U000326,cybersecurity,2025-01-09T16:17:25,2025-01-09T16:23:46,11,266.4
SESS001787,U000326,dsa_java_interview,2025-03-14T06:37:45,2025-03-14T06:40:01,5,79.6
SESS001788,U000327,gaming_hardware,2025-05-14T20:53:10,2025-05-14T20:55:37,6,91.4
SESS001789,U000327,dsa_java_interview,2025-08-07T04:45:49,2025-08-07T04:51:13,10,204.0
SESS001790,U000327,mixed_scroll,2025-11-17T18:19:31,2025-11-17T18:22:33,6,112.6
SESS001791,U000327,ai_python,2025-11-29T14:43:59,2025-11-29T14:46:13,4,79.8
SESS001792,U000327,mixed_scroll,2025-11-10T03:20:09,2025-11-10T03:24:37,11,152.1
SESS001793,U000327,entertainment_heavy,2025-01-30T11:08:14,2025-01-30T11:11:42,6,162.0
SESS001794,U000328,entertainment_heavy,2025-11-07T06:08:21,2025-11-07T06:09:57,4,47.5
SESS001795,U000328,ai_python,2025-02-21T20:56:50,2025-02-21T20:58:19,3,65.1
SESS001796,U000328,entertainment_heavy,2025-06-06T10:34:43,2025-06-06T10:42:24,12,348.9
SESS001797,U000328,gaming_hardware,2025-02-26T20:20:35,2025-02-26T20:22:40,4,67.9
SESS001798,U000328,ai_python,2025-10-18T13:01:15,2025-10-18T13:07:05,12,234.3
SESS001799,U000329,dsa_java_interview,2025-01-26T14:16:49,2025-01-26T14:22:08,11,198.9
SESS001800,U000329,ai_python,2025-11-11T07:37:28,2025-11-11T07:44:20,12,273.0
SESS001801,U000329,cybersecurity,2025-01-23T09:08:49,2025-01-23T09:13:51,9,187.6
SESS001802,U000330,dsa_java_interview,2025-05-27T22:50:29,2025-05-27T22:53:48,6,128.2
SESS001803,U000330,entertainment_heavy,2025-02-05T22:08:15,2025-02-05T22:14:32,10,273.9
SESS001804,U000330,entertainment_heavy,2025-10-17T12:53:33,2025-10-17T12:58:18,7,215.3
SESS001805,U000330,mixed_scroll,2025-04-09T01:43:35,2025-04-09T01:47:52,7,193.7
SESS001806,U000330,backend_cloud,2025-09-11T10:42:43,2025-09-11T10:44:35,3,94.3
SESS001807,U000330,ai_python,2025-01-14T22:49:47,2025-01-14T22:51:26,3,67.6
SESS001808,U000330,dsa_java_interview,2025-02-04T15:33:50,2025-02-04T15:37:25,6,154.3
SESS001809,U000331,mixed_scroll,2025-04-30T06:05:09,2025-04-30T06:11:19,11,262.3
SESS001810,U000331,entertainment_heavy,2025-08-18T12:43:15,2025-08-18T12:45:01,4,73.1
SESS001811,U000331,cybersecurity,2025-04-18T07:42:06,2025-04-18T07:48:08,11,250.4
SESS001812,U000331,cybersecurity,2025-06-28T02:07:58,2025-06-28T02:09:56,3,75.2
SESS001813,U000331,backend_cloud,2025-06-25T05:14:14,2025-06-25T05:20:20,11,232.2
SESS001814,U000331,entertainment_heavy,2025-06-22T18:21:13,2025-06-22T18:24:45,6,144.0
SESS001815,U000331,gaming_hardware,2025-09-02T18:52:03,2025-09-02T18:53:04,3,33.5
SESS001816,U000332,cybersecurity,2025-09-19T00:51:33,2025-09-19T00:54:25,7,112.7
SESS001817,U000332,backend_cloud,2025-09-11T06:56:29,2025-09-11T07:00:30,10,132.0
SESS001818,U000332,cybersecurity,2025-10-22T17:05:43,2025-10-22T17:11:21,12,197.4
SESS001819,U000332,dsa_java_interview,2025-09-11T06:22:31,2025-09-11T06:25:52,8,127.1
SESS001820,U000332,dsa_java_interview,2025-01-01T22:04:27,2025-01-01T22:09:56,11,225.1
SESS001821,U000332,ai_python,2025-11-04T01:16:51,2025-11-04T01:18:19,3,57.5
SESS001822,U000333,entertainment_heavy,2025-07-01T01:31:39,2025-07-01T01:37:09,11,226.6
SESS001823,U000333,mixed_scroll,2025-09-01T10:16:32,2025-09-01T10:18:47,4,92.8
SESS001824,U000333,entertainment_heavy,2025-06-07T06:07:54,2025-06-07T06:13:12,10,217.4
SESS001825,U000333,cybersecurity,2025-04-23T17:38:19,2025-04-23T17:41:17,4,117.5
SESS001826,U000333,cybersecurity,2025-02-16T18:30:59,2025-02-16T18:36:14,10,191.1
SESS001827,U000333,dsa_java_interview,2025-03-17T07:28:28,2025-03-17T07:31:26,6,119.1
SESS001828,U000334,cybersecurity,2025-07-24T02:35:40,2025-07-24T02:42:46,10,312.9
SESS001829,U000334,mixed_scroll,2025-11-22T18:03:25,2025-11-22T18:07:58,9,178.3
SESS001830,U000334,dsa_java_interview,2025-01-01T00:21:17,2025-01-01T00:22:51,4,53.2
SESS001831,U000334,dsa_java_interview,2025-02-09T21:04:39,2025-02-09T21:07:03,6,96.8
SESS001832,U000334,entertainment_heavy,2025-02-22T20:25:20,2025-02-22T20:31:18,11,230.2
SESS001833,U000335,entertainment_heavy,2025-02-25T07:40:50,2025-02-25T07:47:07,10,252.7
SESS001834,U000335,mixed_scroll,2025-05-16T21:28:50,2025-05-16T21:33:45,8,197.4
SESS001835,U000335,entertainment_heavy,2025-07-28T14:06:43,2025-07-28T14:10:04,4,152.4
SESS001836,U000335,mixed_scroll,2025-09-09T15:38:38,2025-09-09T15:43:35,9,187.2
SESS001837,U000335,dsa_java_interview,2025-07-30T22:37:03,2025-07-30T22:42:29,11,190.4
SESS001838,U000336,ai_python,2025-10-26T04:16:17,2025-10-26T04:17:45,3,45.9
SESS001839,U000336,backend_cloud,2025-06-29T07:56:32,2025-06-29T07:57:51,3,47.5
SESS001840,U000336,entertainment_heavy,2025-08-27T14:25:55,2025-08-27T14:27:33,4,60.6
SESS001841,U000336,mixed_scroll,2025-01-27T08:47:42,2025-01-27T08:50:15,5,91.6
SESS001842,U000336,ai_python,2025-03-30T19:45:35,2025-03-30T19:49:00,8,110.6
SESS001843,U000336,dsa_java_interview,2025-06-07T08:33:51,2025-06-07T08:41:40,12,329.8
SESS001844,U000337,mixed_scroll,2025-02-13T23:23:54,2025-02-13T23:28:37,8,185.5
SESS001845,U000337,cybersecurity,2025-09-12T05:47:50,2025-09-12T05:52:33,9,209.0
SESS001846,U000337,entertainment_heavy,2025-01-09T21:20:48,2025-01-09T21:24:42,8,157.3
SESS001847,U000338,mixed_scroll,2025-04-28T21:03:40,2025-04-28T21:07:12,6,153.7
SESS001848,U000338,cybersecurity,2025-02-05T01:31:33,2025-02-05T01:34:11,5,93.5
SESS001849,U000338,backend_cloud,2025-06-20T13:35:04,2025-06-20T13:43:03,12,306.4
SESS001850,U000338,ai_python,2025-08-12T13:26:19,2025-08-12T13:33:59,12,331.3
SESS001851,U000338,dsa_java_interview,2025-07-14T14:06:22,2025-07-14T14:10:02,6,137.6
SESS001852,U000339,mixed_scroll,2025-09-27T17:37:56,2025-09-27T17:43:19,11,206.1
SESS001853,U000339,gaming_hardware,2025-06-09T12:43:35,2025-06-09T12:46:38,5,141.8
SESS001854,U000339,mixed_scroll,2025-07-30T17:08:19,2025-07-30T17:10:32,4,82.0
SESS001855,U000339,dsa_java_interview,2025-03-08T07:00:28,2025-03-08T07:03:07,5,90.3
SESS001856,U000339,backend_cloud,2025-09-29T09:23:56,2025-09-29T09:26:02,6,64.6
SESS001857,U000339,mixed_scroll,2025-06-22T07:46:59,2025-06-22T07:52:08,12,165.9
SESS001858,U000339,cybersecurity,2025-04-04T12:24:52,2025-04-04T12:31:47,11,289.7
SESS001859,U000339,dsa_java_interview,2025-07-26T22:24:31,2025-07-26T22:29:52,12,204.5
SESS001860,U000340,dsa_java_interview,2025-03-25T08:21:41,2025-03-25T08:26:59,10,222.4
SESS001861,U000340,dsa_java_interview,2025-02-19T11:38:13,2025-02-19T11:42:35,10,144.4
SESS001862,U000340,gaming_hardware,2025-04-30T15:37:03,2025-04-30T15:38:55,5,73.2
SESS001863,U000340,dsa_java_interview,2025-04-12T09:33:44,2025-04-12T09:38:29,12,173.7
SESS001864,U000340,ai_python,2025-10-22T22:14:12,2025-10-22T22:22:10,12,340.0
SESS001865,U000340,dsa_java_interview,2025-10-17T00:44:17,2025-10-17T00:48:23,7,176.1
SESS001866,U000341,cybersecurity,2025-11-05T20:46:19,2025-11-05T20:51:57,10,221.7
SESS001867,U000341,gaming_hardware,2025-08-14T13:00:09,2025-08-14T13:03:36,6,135.4
SESS001868,U000341,gaming_hardware,2025-03-16T06:28:34,2025-03-16T06:31:43,7,111.2
SESS001869,U000341,cybersecurity,2025-03-06T13:21:00,2025-03-06T13:22:19,3,46.6
SESS001870,U000342,gaming_hardware,2025-07-08T23:29:47,2025-07-08T23:33:34,9,124.9
SESS001871,U000342,ai_python,2025-03-01T11:51:45,2025-03-01T11:56:20,11,181.9
SESS001872,U000342,ai_python,2025-01-16T21:37:27,2025-01-16T21:40:24,6,110.3
SESS001873,U000342,entertainment_heavy,2025-11-04T14:55:01,2025-11-04T14:57:23,5,95.5
SESS001874,U000342,cybersecurity,2025-04-23T09:10:55,2025-04-23T09:14:56,8,127.0
SESS001875,U000342,mixed_scroll,2025-01-23T13:29:49,2025-01-23T13:35:37,10,242.9
SESS001876,U000342,mixed_scroll,2025-01-12T14:35:24,2025-01-12T14:41:46,11,271.3
SESS001877,U000342,cybersecurity,2025-10-10T05:59:44,2025-10-10T06:03:09,7,165.6
SESS001878,U000343,entertainment_heavy,2025-07-10T13:50:47,2025-07-10T13:56:38,12,222.5
SESS001879,U000343,cybersecurity,2025-10-10T00:34:23,2025-10-10T00:36:42,4,95.9
SESS001880,U000343,mixed_scroll,2025-02-04T20:46:06,2025-02-04T20:50:24,7,196.4
SESS001881,U000343,backend_cloud,2025-04-18T14:14:51,2025-04-18T14:17:37,5,113.9
SESS001882,U000343,entertainment_heavy,2025-05-25T03:22:34,2025-05-25T03:25:34,6,130.7
