reel_id,title,caption,transcript,ocr_text,visual_description,content_language,language_confidence,programming_languages,technologies,frameworks,topics,category,intent,difficulty,duration_seconds,creator_id,created_at,quality_score,hype_score,learning_value,career_value,practical_value,entertainment_value
CAND000286,PHP developers be like,POV: debugging PHP at 2am,When your PHP code works on the first try but you have no idea why. Every developer knows this feeling.,// PHP example,Laptop screen showing PHP code in an IDE,English,0.81,PHP,,,Software Engineering,programming_meme,Entertainment,Beginner,27,CR000085,2025-08-06T04:54:31,0.504,0.366,0.178,0.192,0.355,0.714
CAND000287,Learn EVERYTHING about coding in 24 hours!,Learn EVERYTHING about coding in 24 hours!,Become an AI Engineer in just 7 days - no experience needed!,,Gaming setup with GPU comparison on screen,English,0.92,,,,Career,hype,Promotion,Beginner,27,CR000036,2025-02-16T07:52:27,0.321,0.631,0.258,0.175,0.375,0.294
CAND000288,Lifestyle moment that broke the internet,Lifestyle content - just for laughs,"Ee video alli navu Concurrency bagge nodona. First, concurrency basics, then a quick example with real code.",,Stadium crowd celebrating a goal/wicket,Kannada-English,0.89,,,,Lifestyle,entertainment,Humor,Advanced,79,CR000042,2025-09-04T13:45:45,0.142,0.562,0.221,0.103,0.196,0.841
CAND000289,Go explained simply,Learn go explained simply in under a minute,"Let's break down the basics of Go step by step, starting from what it actually is.",,Laptop screen showing Go code in an IDE,Malayalam,0.96,Go,,.NET,Web Development,tech_educational,Curiosity,Beginner,20,CR000099,2025-08-20T09:39:55,0.471,0.239,0.382,0.436,0.411,0.162
CAND000290,Comedy moment that broke the internet,Comedy content - just for laughs,"If you're preparing for placements, don't just memorize Data Science answers - understand how it actually works under the hood.",,Funny reaction clip with captions,English,0.93,,,,Comedy,entertainment,Entertainment,Intermediate,72,CR000045,2025-08-16T06:40:51,0.69,0.292,0.059,0.083,0.444,0.741
CAND000291,Memes moment that broke the internet,Memes content - just for laughs,"Let's break down the basics of Caching step by step, starting from what it actually is.",,Movie clip montage with trending audio,English,0.75,,,,Memes,entertainment,Entertainment,Beginner,61,CR000086,2025-08-04T18:30:17,0.258,0.465,0.285,0.059,0.273,0.868
CAND000292,Comedy moment that broke the internet,Comedy content - just for laughs,"Here's how Blockchain behaves at scale, and the trade-offs engineers make in production systems.",,Dance/lipsync trend clip,English,0.85,,,,Comedy,entertainment,Humor,Advanced,60,CR000073,2025-05-22T17:24:01,0.615,0.312,0.276,0.277,0.44,0.737
CAND000293,Placement Prep,Placement Prep - what nobody tells you,"If you're preparing for placements, don't just memorize Swift answers - understand how it actually works under the hood.",// Scala example,Whiteboard diagram explaining system architecture,Tamil,0.82,Swift|Scala,,,Career,career,Interview Preparation,Intermediate,84,CR000055,2025-07-18T00:40:30,0.9,0.321,0.214,0.754,0.712,0.097
CAND000294,10 AI tools that will GUARANTEE you a job in 2027!!!,10 AI tools that will GUARANTEE you a job in 2027!!!,"This ONE skill will make you ₹50 LPA, guaranteed!",,Neural network diagram with labeled layers,English,0.76,,,,AI/ML,hype,Promotion,Intermediate,54,CR000054,2025-09-22T17:01:21,0.203,0.915,0.195,0.16,0.15,0.346
CAND000295,Cricket moment that broke the internet,Cricket content - just for laughs,"Let's break down the basics of Data Science step by step, starting from what it actually is.",,Funny reaction clip with captions,English,0.96,,,,Cricket,entertainment,Humor,Beginner,10,CR000026,2025-05-09T07:24:26,0.62,0.421,0.107,0.2,0.495,0.978
CAND000296,Lifestyle moment that broke the internet,Lifestyle content - just for laughs,"Ee video lo manam C gurinchi chuddam. First, c basics, then a quick example with real code.",// C example,Dance/lipsync trend clip,Telugu-English,0.99,C,,,Lifestyle,entertainment,Entertainment,Intermediate,85,CR000038,2025-02-11T10:53:35,0.709,0.245,0.115,0.163,0.57,0.886
CAND000297,Software Engineering Careers,Software Engineering Careers - what nobody tells you,"If you're preparing for placements, don't just memorize Load Balancing answers - understand how it actually works under the hood.",,Person explaining AWS architecture using a whiteboard,English,0.77,,,,Career,career,Career,Intermediate,48,CR000076,2025-11-04T23:16:40,0.376,0.214,0.248,0.679,0.278,0.352
CAND000298,TypeScript explained simply,Learn typescript explained simply in under a minute,"Let's break down the basics of TypeScript step by step, starting from what it actually is.",// TypeScript example,Terminal window running TypeScript commands,English,0.86,TypeScript,,Flask,Frontend,tech_educational,Interview Preparation,Beginner,35,CR000061,2025-06-07T13:13:33,0.477,0.197,0.407,0.456,0.426,0.351
CAND000299,Lifestyle moment that broke the internet,Lifestyle content - just for laughs,"If you're preparing for placements, don't just memorize System Design answers - understand how it actually works under the hood.",,Dance/lipsync trend clip,English,0.85,,,,Lifestyle,entertainment,Humor,Intermediate,77,CR000060,2025-11-13T16:31:44,0.301,0.22,0.183,0.269,0.193,0.827
CAND000300,Dart explained simply,Learn dart explained simply in under a minute,"Here's how Dart behaves at scale, and the trade-offs engineers make in production systems.",,Split-screen code and output comparison,English,0.93,Dart|Rust,Kubernetes,Node.js,DevOps,tech_educational,Interview Preparation,Advanced,85,CR000012,2025-11-21T00:06:01,0.657,0.492,0.684,0.428,0.52,0.152
CAND000301,Learn EVERYTHING about coding in 24 hours!,Learn EVERYTHING about coding in 24 hours!,You NEED to learn this or you'll be jobless by 2027,,Two laptops side by side for a spec comparison,Hindi-English,0.83,,,,Career,hype,Motivation,Advanced,35,CR000006,2025-06-30T12:34:55,0.278,0.406,0.109,0.125,0.186,0.247
CAND000302,Rust developers be like,POV: debugging Rust at 2am,When your Rust code works on the first try but you have no idea why. Every developer knows this feeling.,let mut v: Vec<i32> = Vec::new();,Laptop screen showing Rust code in an IDE,Telugu-English,0.81,Rust,,,Software Engineering,programming_meme,Entertainment,Beginner,9,CR000091,2025-01-31T12:44:10,0.632,0.419,0.085,0.268,0.49,0.999
CAND000303,Cricket moment that broke the internet,Cricket content - just for laughs,"If you're preparing for placements, don't just memorize OOP answers - understand how it actually works under the hood.",,Dance/lipsync trend clip,English,0.94,,,,Cricket,entertainment,Humor,Intermediate,65,CR000080,2025-02-07T17:25:39,0.552,0.178,0.244,0.169,0.483,0.729
CAND000304,Memes moment that broke the internet,Memes content - just for laughs,"If you're preparing for placements, don't just memorize Blockchain answers - understand how it actually works under the hood.",,Funny reaction clip with captions,English,0.88,,,,Memes,entertainment,Humor,Intermediate,68,CR000084,2025-10-06T12:53:32,0.683,0.491,0.162,0.102,0.495,0.829
CAND000305,Movies moment that broke the internet,Movies content - just for laughs,"Let's break down the basics of DevOps step by step, starting from what it actually is.",,Dance/lipsync trend clip,English,0.99,,,,Movies,entertainment,Entertainment,Beginner,13,CR000080,2025-07-12T11:16:56,0.581,0.524,0.099,0.049,0.366,0.781
CAND000306,Programming developers be like,POV: debugging Programming at 2am,When your Generative AI code works on the first try but you have no idea why. Every developer knows this feeling.,,Person explaining AWS architecture using a whiteboard,Kannada-English,0.98,,,,Software Engineering,programming_meme,Entertainment,Beginner,76,CR000008,2025-06-07T11:10:23,0.824,0.116,0.12,0.156,0.592,0.839
CAND000307,Explaining Consistent Hashing,Learn explaining consistent hashing in under a minute,"Ee video alli navu R bagge nodona. First, r basics, then a quick example with real code.",// R example,Split-screen code and output comparison,Kannada-English,0.85,R,,Ktor,DevOps,tech_educational,Curiosity,Beginner,31,CR000088,2025-07-29T22:39:50,0.208,0.148,0.302,0.445,0.097,0.277
CAND000308,System Design: Designing a URL Shortener,Learn system design: designing a url shortener in under a minute,"If you're preparing for placements, don't just memorize Web Development answers - understand how it actually works under the hood.",,Cybersecurity terminal showing network commands,Telugu,0.94,,,Node.js,Deep Learning,tech_educational,Interview Preparation,Intermediate,13,CR000064,2025-07-26T20:37:10,0.515,0.2,0.471,0.577,0.508,0.494
CAND000309,DSA explained simply,Learn dsa explained simply in under a minute,"Let's break down the basics of Hardware step by step, starting from what it actually is.",,Cybersecurity terminal showing network commands,Malayalam,0.88,,,,DevOps,tech_educational,Interview Preparation,Beginner,83,CR000083,2025-04-10T15:37:41,0.618,0.206,0.566,0.597,0.575,0.229
CAND000310,10 AI tools that will GUARANTEE you a job in 2026!!!,10 AI tools that will GUARANTEE you a job in 2026!!!,You NEED to learn this or you'll be jobless by 2026,,Neural network diagram with labeled layers,English,0.89,,,,AI/ML,hype,Promotion,Beginner,8,CR000044,2025-11-13T03:25:55,0.32,0.78,0.397,0.196,0.217,0.245
CAND000311,Become an AI Engineer in just 7 days - no experience needed!,Become an AI Engineer in just 7 days - no experience needed!,10 AI tools that will GUARANTEE you a job in 2027!!!,,Two laptops side by side for a spec comparison,English,0.8,,,,AI/ML,hype,Promotion,Intermediate,46,CR000033,2025-06-22T04:54:39,0.474,0.723,0.216,0.119,0.419,0.216
CAND000312,Movies moment that broke the internet,Movies content - just for laughs,"Aaj hum dekhenge ki System Design kaise kaam karta hai. First, system design basics, then a quick example with real code.",,Dance/lipsync trend clip,Hindi-English,0.96,,,,Movies,entertainment,Humor,Beginner,18,CR000074,2025-10-16T23:09:58,0.47,0.2,0.262,0.297,0.549,0.837
CAND000313,Developer Tools update (2025),Latest in Developer Tools,"If you're preparing for placements, don't just memorize Ruby answers - understand how it actually works under the hood.",,Laptop screen showing Ruby code in an IDE,English,0.89,Ruby,Kubernetes|MongoDB,,Technology News,tech_news,News,Intermediate,18,CR000087,2025-10-01T01:04:48,0.47,0.461,0.275,0.208,0.405,0.389
CAND000314,Football moment that broke the internet,Football content - just for laughs,"Let's break down the basics of APIs step by step, starting from what it actually is.",,Stadium crowd celebrating a goal/wicket,English,0.83,,,,Football,entertainment,Entertainment,Beginner,44,CR000039,2025-11-20T00:28:07,0.381,0.516,0.194,0.0,0.284,0.73
CAND000315,Gaming moment that broke the internet,Gaming content - just for laughs,"Let's break down the basics of Frontend step by step, starting from what it actually is.",,Movie clip montage with trending audio,Hindi,0.92,,,,Gaming,entertainment,Entertainment,Beginner,71,CR000054,2025-09-19T03:21:08,0.593,0.253,0.17,0.126,0.495,0.907
CAND000316,Comedy moment that broke the internet,Comedy content - just for laughs,"If you're preparing for placements, don't just memorize Dart answers - understand how it actually works under the hood.",// Dart example,Funny reaction clip with captions,English,0.78,Dart,,,Comedy,entertainment,Humor,Intermediate,10,CR000061,2025-10-17T17:25:37,0.591,0.182,0.255,0.0,0.396,0.994
CAND000317,Designing a Scalable Backend API: From Code to Cloud,Learn designing a scalable backend api: from code to cloud in under a minute,"If you're preparing for placements, don't just memorize Ruby answers - understand how it actually works under the hood.",let mut v: Vec<i32> = Vec::new();,Laptop screen showing Ruby code in an IDE,English,0.77,Ruby|Scala|Rust,,TensorFlow,Networking,tech_educational,Curiosity,Intermediate,23,CR000064,2025-02-16T22:31:09,0.481,0.225,0.337,0.466,0.218,0.248
CAND000318,Memory Management explained simply,Learn memory management explained simply in under a minute,"Let's break down the basics of System Design step by step, starting from what it actually is.",,Two laptops side by side for a spec comparison,English,0.76,,,Vue,Networking,tech_educational,Project Help,Beginner,21,CR000005,2025-08-22T00:46:28,0.884,0.12,0.98,0.385,0.78,0.36
CAND000319,Python developers be like,POV: debugging Python at 2am,When your Python code works on the first try but you have no idea why. Every developer knows this feeling.,,Whiteboard diagram explaining system architecture,English,0.86,Python|Scala,,,Software Engineering,programming_meme,Entertainment,Beginner,55,CR000053,2025-06-28T03:32:13,0.245,0.553,0.287,0.108,0.27,0.792
CAND000320,Become an AI Engineer in just 7 days - no experience needed!,Become an AI Engineer in just 7 days - no experience needed!,Top secret AI trick recruiters don't want you to know,,Person explaining AWS architecture using a whiteboard,Telugu,0.82,,,,AI/ML,hype,Motivation,Advanced,73,CR000080,2025-11-21T18:10:08,0.451,0.918,0.246,0.093,0.414,0.327
CAND000321,C developers be like,POV: debugging C at 2am,When your C code works on the first try but you have no idea why. Every developer knows this feeling.,// C example,Whiteboard diagram explaining system architecture,Telugu-English,0.86,C,,,Software Engineering,programming_meme,Entertainment,Beginner,24,CR000025,2025-02-10T07:56:46,0.525,0.433,0.241,0.115,0.426,0.779
CAND000322,Comedy moment that broke the internet,Comedy content - just for laughs,"Indha video la naam Swift pathi parkalam. First, swift basics, then a quick example with real code.",,Funny reaction clip with captions,Tamil-English,0.87,Swift|C,,,Comedy,entertainment,Humor,Intermediate,59,CR000034,2025-11-03T10:12:51,0.461,0.406,0.154,0.169,0.287,0.765
